ccode,country_name,year,value
484.0,Mexico,1970,25.3667332
554.0,New Zealand,1970,86.25353715
562.0,Niger,1970,3.08708061
566.0,Nigeria,1970,4.85695263
586.0,Pakistan,1970,9.65256465
591.0,Panama,1970,33.18336383
604.0,Peru,1970,19.1206681
620.0,Portugal,1970,13.17089576
882.0,Samoa,1970,10.90479213
690.0,Seychelles,1970,7.23491072
694.0,Sierra Leone,1970,5.22422883
702.0,Singapore,1970,23.83172598
724.0,Spain,1970,21.87332524
,Sudan,1970,8.28004074
740.0,Suriname,1970,19.31565685
752.0,Sweden,1970,90.41748467
756.0,Switzerland,1970,64.99595851
760.0,Syria,1970,8.0814877
158.0,Taiwan,1970,18.49526385
768.0,Togo,1970,9.24729147
780.0,Trinidad and Tobago,1970,27.59406659
788.0,Tunisia,1970,9.55851908
826.0,United Kingdom,1970,55.22076184
840.0,United States,1970,187.30893849
858.0,Uruguay,1970,32.34093094
862.0,Venezuela,1970,189.16866125
12.0,Algeria,1971,16.27199665
32.0,Argentina,1971,49.71367931
36.0,Australia,1971,72.05184785
40.0,Austria,1971,35.96602842
52.0,Barbados,1971,32.39086321
56.0,Belgium,1971,21.68606783
84.0,Belize,1971,20.04281875
76.0,Brazil,1971,9.61754743
108.0,Burundi,1971,3.42241813
124.0,Canada,1971,144.34665206
152.0,Chile,1971,15.8568209
156.0,China,1971,21.69413939
196.0,Cyprus,1971,32.59688499
222.0,El Salvador,1971,11.28220913
266.0,Gabon,1971,5.29236002
276.0,Germany,1971,63.22011517
288.0,Ghana,1971,4.42355311
300.0,Greece,1971,24.55608113
308.0,Grenada,1971,18.95654813
328.0,Guyana,1971,22.18007723
340.0,Honduras,1971,6.13637041
348.0,Hungary,1971,22.4599108
352.0,Iceland,1971,35.35032228
356.0,India,1971,3.40020368
372.0,Ireland,1971,47.02311397
376.0,Israel,1971,38.14466793
380.0,Italy,1971,35.17437136
388.0,Jamaica,1971,19.41418912
392.0,Japan,1971,23.68944861
404.0,Kenya,1971,12.77448486
430.0,Liberia,1971,9.95986138
458.0,Malaysia,1971,17.64432361
470.0,Malta,1971,32.88856508
480.0,Mauritius,1971,11.2562012
504.0,Morocco,1971,17.83355492
528.0,Netherlands,1971,36.32447355
554.0,New Zealand,1971,92.37507332
562.0,Niger,1971,2.81017889
566.0,Nigeria,1971,4.30089565
586.0,Pakistan,1971,8.70517527
620.0,Portugal,1971,14.60170419
690.0,Seychelles,1971,7.4705585
694.0,Sierra Leone,1971,6.9752326
702.0,Singapore,1971,22.10989102
724.0,Spain,1971,24.99694312
659.0,St. Kitts and Nevis,1971,15.41662504
662.0,St. Lucia,1971,17.61932577
,Sudan,1971,12.31582524
752.0,Sweden,1971,94.23619163
756.0,Switzerland,1971,69.38292157
760.0,Syria,1971,7.80929899
776.0,Tonga,1971,10.12729584
780.0,Trinidad and Tobago,1971,27.68746889
788.0,Tunisia,1971,8.08253036
826.0,United Kingdom,1971,58.14054999
840.0,United States,1971,199.11316778
858.0,Uruguay,1971,35.84309309
862.0,Venezuela,1971,24.56969944
12.0,Algeria,1972,28.04248229
32.0,Argentina,1972,39.57360567
36.0,Australia,1972,81.93983366
40.0,Austria,1972,44.50926045
52.0,Barbados,1972,23.95572687
56.0,Belgium,1972,24.26969277
84.0,Belize,1972,20.22417056
76.0,Brazil,1972,12.40680556
854.0,Burkina Faso,1972,6.08667053
140.0,Central African Republic,1972,1.14854567
156.0,China,1972,19.69195582
196.0,Cyprus,1972,30.84046322
203.0,Czech Republic,1972,30.88015176
246.0,Finland,1972,41.36664683
266.0,Gabon,1972,5.35463464
276.0,Germany,1972,61.24959491
288.0,Ghana,1972,3.82864516
300.0,Greece,1972,23.42529666
308.0,Grenada,1972,17.23972867
328.0,Guyana,1972,21.2660209
340.0,Honduras,1972,5.71798906
352.0,Iceland,1972,44.61879445
356.0,India,1972,3.50204742
372.0,Ireland,1972,55.68749786
376.0,Israel,1972,58.07214684
380.0,Italy,1972,36.86901333
392.0,Japan,1972,25.12804995
404.0,Kenya,1972,12.38887734
458.0,Malaysia,1972,15.67340155
466.0,Mali,1972,6.17605532
480.0,Mauritius,1972,12.44533291
484.0,Mexico,1972,28.97914116
504.0,Morocco,1972,18.76558458
528.0,Netherlands,1972,38.5741705
554.0,New Zealand,1972,99.71258191
562.0,Niger,1972,2.44817759
566.0,Nigeria,1972,4.65423966
586.0,Pakistan,1972,5.24138125
604.0,Peru,1972,21.49626171
634.0,Qatar,1972,23.10726355
694.0,Sierra Leone,1972,5.92167378
702.0,Singapore,1972,21.88353242
662.0,St. Lucia,1972,14.85449554
752.0,Sweden,1972,86.01174984
756.0,Switzerland,1972,70.10121119
760.0,Syria,1972,8.32611215
768.0,Togo,1972,8.89060147
780.0,Trinidad and Tobago,1972,28.12640125
788.0,Tunisia,1972,8.91375337
826.0,United Kingdom,1972,67.4785758
840.0,United States,1972,216.32160477
858.0,Uruguay,1972,27.79170878
862.0,Venezuela,1972,34.00330065
894.0,Zambia,1972,12.61746831
32.0,Argentina,1973,48.0240164
36.0,Australia,1973,72.49959524
40.0,Austria,1973,38.68039795
50.0,Bangladesh,1973,4.95384874
56.0,Belgium,1973,27.51775525
68.0,Bolivia,1973,8.82747882
76.0,Brazil,1973,11.12018566
854.0,Burkina Faso,1973,1.66261901
108.0,Burundi,1973,2.71291077
156.0,China,1973,19.0897321
384.0,Cote d'Ivoire,1973,11.21749591
196.0,Cyprus,1973,30.96130901
246.0,Finland,1973,44.41978024
276.0,Germany,1973,68.39864742
300.0,Greece,1973,22.79615885
328.0,Guyana,1973,19.20223842
332.0,Haiti,1973,3.67746911
348.0,Hungary,1973,26.51720634
352.0,Iceland,1973,41.24050363
356.0,India,1973,3.86767106
372.0,Ireland,1973,61.21136064
376.0,Israel,1973,59.6910177
380.0,Italy,1973,46.77746313
392.0,Japan,1973,28.55714751
404.0,Kenya,1973,12.12952886
430.0,Liberia,1973,5.15220464
458.0,Malaysia,1973,13.52601552
466.0,Mali,1973,6.74401099
480.0,Mauritius,1973,18.89411765
484.0,Mexico,1973,29.3966979
504.0,Morocco,1973,17.91159148
528.0,Netherlands,1973,42.09734076
554.0,New Zealand,1973,102.15659927
562.0,Niger,1973,4.52962242
566.0,Nigeria,1973,4.61619811
586.0,Pakistan,1973,3.15229087
591.0,Panama,1973,23.64937549
604.0,Peru,1973,26.32029115
634.0,Qatar,1973,27.35210147
642.0,Romania,1973,17.25642506
690.0,Seychelles,1973,5.42301861
694.0,Sierra Leone,1973,2.87861233
702.0,Singapore,1973,14.2798659
724.0,Spain,1973,31.09485955
662.0,St. Lucia,1973,7.33808935
752.0,Sweden,1973,90.67061348
756.0,Switzerland,1973,79.58353571
776.0,Tonga,1973,6.44475665
780.0,Trinidad and Tobago,1973,21.01528436
788.0,Tunisia,1973,8.66618828
826.0,United Kingdom,1973,71.17587143
840.0,United States,1973,147.51773307
858.0,Uruguay,1973,18.85766294
862.0,Venezuela,1973,31.56182522
12.0,Algeria,1974,44.75116977
28.0,Antigua and Barbuda,1974,9.35839981
32.0,Argentina,1974,50.16182291
36.0,Australia,1974,104.81473553
40.0,Austria,1974,36.20201008
50.0,Bangladesh,1974,11.64609786
52.0,Barbados,1974,12.49787913
56.0,Belgium,1974,29.29800726
84.0,Belize,1974,15.99243832
204.0,Benin,1974,7.39029303
68.0,Bolivia,1974,6.95542006
76.0,Brazil,1974,10.59159821
854.0,Burkina Faso,1974,6.245799
140.0,Central African Republic,1974,1.51791743
156.0,China,1974,16.34221396
196.0,Cyprus,1974,30.90903412
246.0,Finland,1974,37.94643061
276.0,Germany,1974,72.7299244
288.0,Ghana,1974,6.3793716
300.0,Greece,1974,23.36220365
320.0,Guatemala,1974,6.16318661
328.0,Guyana,1974,12.97074103
348.0,Hungary,1974,27.43547266
352.0,Iceland,1974,29.22273133
356.0,India,1974,2.61632528
372.0,Ireland,1974,43.53130777
376.0,Israel,1974,43.24027673
380.0,Italy,1974,39.51973121
392.0,Japan,1974,28.30127763
404.0,Kenya,1974,11.02523042
430.0,Liberia,1974,4.19507723
458.0,Malaysia,1974,10.70953747
484.0,Mexico,1974,12.63386663
528.0,Netherlands,1974,42.37848372
554.0,New Zealand,1974,99.96721106
562.0,Niger,1974,2.54654435
566.0,Nigeria,1974,4.21938285
586.0,Pakistan,1974,10.10184501
591.0,Panama,1974,17.72827344
600.0,Paraguay,1974,13.69944375
634.0,Qatar,1974,30.68021094
642.0,Romania,1974,19.04157248
882.0,Samoa,1974,3.6822729
690.0,Seychelles,1974,12.16675593
694.0,Sierra Leone,1974,3.37494207
702.0,Singapore,1974,13.13494286
659.0,St. Kitts and Nevis,1974,7.21723854
662.0,St. Lucia,1974,6.17124802
670.0,St. Vincent and the Grenadines,1974,4.59132813
740.0,Suriname,1974,6.46194968
752.0,Sweden,1974,95.38318118
756.0,Switzerland,1974,90.201547
760.0,Syria,1974,6.21615479
780.0,Trinidad and Tobago,1974,24.75267057
788.0,Tunisia,1974,12.52358576
826.0,United Kingdom,1974,55.87521699
840.0,United States,1974,128.70526002
858.0,Uruguay,1974,17.89451436
12.0,Algeria,1975,18.43461121
32.0,Argentina,1975,49.14510498
36.0,Australia,1975,110.14023234
40.0,Austria,1975,40.0857288
50.0,Bangladesh,1975,5.30617724
56.0,Belgium,1975,29.30856606
84.0,Belize,1975,11.65172108
72.0,Botswana,1975,5.63768155
76.0,Brazil,1975,12.63918749
108.0,Burundi,1975,1.68367949
140.0,Central African Republic,1975,1.13296383
156.0,China,1975,16.9238267
178.0,Congo,1975,1.78288677
196.0,Cyprus,1975,33.01157158
203.0,Czech Republic,1975,35.3023704
246.0,Finland,1975,37.70969702
250.0,France,1975,31.33320277
276.0,Germany,1975,75.16904549
300.0,Greece,1975,24.59040476
308.0,Grenada,1975,9.66743083
332.0,Haiti,1975,4.32617047
340.0,Honduras,1975,6.98514154
348.0,Hungary,1975,27.64326666
352.0,Iceland,1975,26.31607625
356.0,India,1975,2.71668957
372.0,Ireland,1975,61.34549078
376.0,Israel,1975,30.44015807
380.0,Italy,1975,45.40910405
392.0,Japan,1975,31.17314163
400.0,Jordan,1975,1.14838842
404.0,Kenya,1975,10.55416388
414.0,Kuwait,1975,1.55094312
458.0,Malaysia,1975,11.69416538
480.0,Mauritius,1975,18.08389812
504.0,Morocco,1975,28.0343844
524.0,Nepal,1975,4.73497744
528.0,Netherlands,1975,46.82950706
554.0,New Zealand,1975,104.68104086
562.0,Niger,1975,1.76873727
566.0,Nigeria,1975,3.39831365
578.0,Norway,1975,127.36592769
586.0,Pakistan,1975,7.66288558
600.0,Paraguay,1975,13.63330525
604.0,Peru,1975,32.074429
620.0,Portugal,1975,22.09690709
634.0,Qatar,1975,39.75331535
642.0,Romania,1975,19.93392066
882.0,Samoa,1975,8.12468655
702.0,Singapore,1975,13.89772173
659.0,St. Kitts and Nevis,1975,7.24134475
662.0,St. Lucia,1975,5.89823241
670.0,St. Vincent and the Grenadines,1975,5.39919607
740.0,Suriname,1975,6.15369661
748.0,Swaziland,1975,7.78932884
752.0,Sweden,1975,97.07802025
756.0,Switzerland,1975,78.32499157
760.0,Syria,1975,15.34032575
780.0,Trinidad and Tobago,1975,31.23357451
788.0,Tunisia,1975,12.32599417
792.0,Turkey,1975,24.00082296
826.0,United Kingdom,1975,55.65978882
858.0,Uruguay,1975,16.39695757
862.0,Venezuela,1975,25.64833292
12.0,Algeria,1976,14.37206584
36.0,Australia,1976,117.8597206
40.0,Austria,1976,47.83588593
44.0,Bahamas,1976,15.42209026
50.0,Bangladesh,1976,4.31641363
52.0,Barbados,1976,22.28718277
72.0,Botswana,1976,4.66409921
76.0,Brazil,1976,17.31305741
108.0,Burundi,1976,2.1403285
124.0,Canada,1976,213.59516393
140.0,Central African Republic,1976,1.13296383
156.0,China,1976,16.51586525
384.0,Cote d'Ivoire,1976,11.55319569
196.0,Cyprus,1976,39.99537536
203.0,Czech Republic,1976,36.4330513
218.0,Ecuador,1976,6.2260093
246.0,Finland,1976,37.487286
276.0,Germany,1976,78.3133901
300.0,Greece,1976,27.59441337
308.0,Grenada,1976,8.4902034
332.0,Haiti,1976,4.44783939
348.0,Hungary,1976,27.35264283
352.0,Iceland,1976,33.27203258
356.0,India,1976,2.68373831
372.0,Ireland,1976,60.15498897
376.0,Israel,1976,29.15341148
380.0,Italy,1976,50.06669285
388.0,Jamaica,1976,21.54395004
392.0,Japan,1976,26.78960295
404.0,Kenya,1976,10.10192409
454.0,Malawi,1976,1.14961893
458.0,Malaysia,1976,11.1933175
466.0,Mali,1976,8.22246177
480.0,Mauritius,1976,21.08405342
484.0,Mexico,1976,17.51098501
528.0,Netherlands,1976,46.29933386
554.0,New Zealand,1976,79.66752796
578.0,Norway,1976,157.6677313
586.0,Pakistan,1976,10.53626983
591.0,Panama,1976,24.28095637
600.0,Paraguay,1976,11.59604447
604.0,Peru,1976,16.8738705
620.0,Portugal,1976,23.67052627
634.0,Qatar,1976,33.45766081
646.0,Rwanda,1976,1.48492953
882.0,Samoa,1976,8.7063462
690.0,Seychelles,1976,12.05069924
694.0,Sierra Leone,1976,3.18266813
702.0,Singapore,1976,15.6629155
659.0,St. Kitts and Nevis,1976,10.86242618
662.0,St. Lucia,1976,6.15249283
,Sudan,1976,4.42854657
740.0,Suriname,1976,6.34859596
748.0,Swaziland,1976,6.86272571
752.0,Sweden,1976,106.84276968
756.0,Switzerland,1976,80.15094984
760.0,Syria,1976,12.75476666
768.0,Togo,1976,4.07617847
780.0,Trinidad and Tobago,1976,28.41296116
792.0,Turkey,1976,22.60614171
826.0,United Kingdom,1976,73.89769018
840.0,United States,1976,171.83888157
858.0,Uruguay,1976,22.46427312
862.0,Venezuela,1976,138.78036713
28.0,Antigua and Barbuda,1977,7.64895417
36.0,Australia,1977,113.64530563
40.0,Austria,1977,46.03934251
50.0,Bangladesh,1977,3.83614123
52.0,Barbados,1977,21.88121967
56.0,Belgium,1977,36.14362728
108.0,Burundi,1977,4.40921161
124.0,Canada,1977,206.62238521
156.0,China,1977,17.27054175
384.0,Cote d'Ivoire,1977,13.41592791
196.0,Cyprus,1977,30.15486905
242.0,Fiji,1977,30.8352
300.0,Greece,1977,27.54917166
624.0,Guinea-Bissau,1977,4.51260502
340.0,Honduras,1977,6.04666068
348.0,Hungary,1977,27.58426697
352.0,Iceland,1977,48.98818967
356.0,India,1977,2.5272611
372.0,Ireland,1977,62.32787386
376.0,Israel,1977,33.44737778
380.0,Italy,1977,49.747813
392.0,Japan,1977,26.87845926
404.0,Kenya,1977,9.70240036
450.0,Madagascar,1977,11.74954141
454.0,Malawi,1977,1.16305639
480.0,Mauritius,1977,20.91300516
504.0,Morocco,1977,25.01382573
524.0,Nepal,1977,3.53287442
528.0,Netherlands,1977,48.47821613
554.0,New Zealand,1977,64.9277188
562.0,Niger,1977,3.72038959
566.0,Nigeria,1977,9.82727701
578.0,Norway,1977,160.9777909
586.0,Pakistan,1977,12.86983622
620.0,Portugal,1977,22.10795831
642.0,Romania,1977,20.76823581
646.0,Rwanda,1977,1.35433959
882.0,Samoa,1977,8.69489378
686.0,Senegal,1977,15.16110514
690.0,Seychelles,1977,7.64293356
694.0,Sierra Leone,1977,3.28900931
410.0,South Korea,1977,16.94701574
659.0,St. Kitts and Nevis,1977,8.7134155
662.0,St. Lucia,1977,8.63272923
670.0,St. Vincent and the Grenadines,1977,7.46043596
,Sudan,1977,9.00229164
740.0,Suriname,1977,9.88863673
748.0,Swaziland,1977,5.6621654
752.0,Sweden,1977,113.18162672
756.0,Switzerland,1977,91.02077617
760.0,Syria,1977,12.307868
768.0,Togo,1977,5.22018704
780.0,Trinidad and Tobago,1977,37.37642397
792.0,Turkey,1977,28.18860303
826.0,United Kingdom,1977,60.03932729
840.0,United States,1977,201.27032769
858.0,Uruguay,1977,21.57337522
862.0,Venezuela,1977,20.78581023
894.0,Zambia,1977,13.17159409
12.0,Algeria,1978,30.60624908
36.0,Australia,1978,111.71900103
40.0,Austria,1978,47.72879377
50.0,Bangladesh,1978,3.8596945
52.0,Barbados,1978,29.48127202
56.0,Belgium,1978,38.10789512
72.0,Botswana,1978,7.40946822
108.0,Burundi,1978,1.86449484
124.0,Canada,1978,274.87641498
156.0,China,1978,19.95197895
174.0,Comoros,1978,2.51721403
180.0,"Congo, DRC",1978,0.48040799
196.0,Cyprus,1978,33.28620884
203.0,Czech Republic,1978,40.20198764
208.0,Denmark,1978,99.3201021
222.0,El Salvador,1978,9.24354671
242.0,Fiji,1978,34.79033427
246.0,Finland,1978,37.88175139
266.0,Gabon,1978,18.04181601
276.0,Germany,1978,86.4102377
300.0,Greece,1978,23.2727807
332.0,Haiti,1978,3.91810931
348.0,Hungary,1978,29.6256725
352.0,Iceland,1978,52.22372116
356.0,India,1978,2.67312208
372.0,Ireland,1978,60.19050022
376.0,Israel,1978,27.91791559
380.0,Italy,1978,54.4042762
392.0,Japan,1978,28.87786772
404.0,Kenya,1978,8.70950961
454.0,Malawi,1978,1.09071627
458.0,Malaysia,1978,15.14178549
480.0,Mauritius,1978,26.96213457
484.0,Mexico,1978,23.54516358
504.0,Morocco,1978,16.06592414
524.0,Nepal,1978,5.52372058
528.0,Netherlands,1978,54.78753594
554.0,New Zealand,1978,83.16915975
558.0,Nicaragua,1978,25.09510943
562.0,Niger,1978,4.82621031
578.0,Norway,1978,171.80887154
586.0,Pakistan,1978,10.92655406
591.0,Panama,1978,19.35928826
604.0,Peru,1978,11.19509151
608.0,Philippines,1978,2.11979292
620.0,Portugal,1978,19.91173482
634.0,Qatar,1978,40.72077073
642.0,Romania,1978,20.76823581
882.0,Samoa,1978,11.54822314
686.0,Senegal,1978,24.54377333
694.0,Sierra Leone,1978,4.33464541
410.0,South Korea,1978,19.52247658
659.0,St. Kitts and Nevis,1978,11.82491063
662.0,St. Lucia,1978,8.91401791
,Sudan,1978,14.89477031
740.0,Suriname,1978,9.6832164
748.0,Swaziland,1978,6.38907575
752.0,Sweden,1978,112.5911065
756.0,Switzerland,1978,92.41185432
760.0,Syria,1978,10.07989077
768.0,Togo,1978,5.14276709
780.0,Trinidad and Tobago,1978,25.5817997
826.0,United Kingdom,1978,59.27519857
840.0,United States,1978,181.25478096
858.0,Uruguay,1978,16.91682034
862.0,Venezuela,1978,26.10856014
894.0,Zambia,1978,8.4662402
28.0,Antigua and Barbuda,1979,13.66320235
36.0,Australia,1979,111.19762278
40.0,Austria,1979,49.70875763
50.0,Bangladesh,1979,3.55683009
52.0,Barbados,1979,27.25915467
56.0,Belgium,1979,41.11667979
68.0,Bolivia,1979,10.50269687
108.0,Burundi,1979,1.57428186
124.0,Canada,1979,174.2249167
140.0,Central African Republic,1979,2.2371903
156.0,China,1979,20.55073033
174.0,Comoros,1979,2.09658335
384.0,Cote d'Ivoire,1979,13.22403314
196.0,Cyprus,1979,44.15457272
203.0,Czech Republic,1979,41.08096479
208.0,Denmark,1979,109.624465
214.0,Dominican Republic,1979,16.58779629
218.0,Ecuador,1979,8.45013459
222.0,El Salvador,1979,9.18218028
242.0,Fiji,1979,35.07693499
246.0,Finland,1979,38.08211886
276.0,Germany,1979,86.47047828
288.0,Ghana,1979,2.9368429
300.0,Greece,1979,23.16672735
332.0,Haiti,1979,6.26296782
340.0,Honduras,1979,8.76960805
348.0,Hungary,1979,26.31113547
352.0,Iceland,1979,50.70485198
356.0,India,1979,3.31400659
372.0,Ireland,1979,65.9028019
376.0,Israel,1979,35.26647912
392.0,Japan,1979,30.9060867
404.0,Kenya,1979,8.53790716
422.0,Lebanon,1979,3.32757111
430.0,Liberia,1979,6.05867998
458.0,Malaysia,1979,15.50478066
466.0,Mali,1979,4.70011729
480.0,Mauritius,1979,4.51682897
484.0,Mexico,1979,24.69464536
504.0,Morocco,1979,17.57159901
528.0,Netherlands,1979,57.83462986
554.0,New Zealand,1979,77.16754826
562.0,Niger,1979,6.18995736
578.0,Norway,1979,173.91175559
586.0,Pakistan,1979,11.85558343
591.0,Panama,1979,20.09923603
604.0,Peru,1979,7.72045528
620.0,Portugal,1979,19.25731068
686.0,Senegal,1979,13.72352704
706.0,Somalia,1979,5.15638276
144.0,Sri Lanka,1979,3.98421646
659.0,St. Kitts and Nevis,1979,12.32878817
662.0,St. Lucia,1979,13.2087192
740.0,Suriname,1979,11.08186174
748.0,Swaziland,1979,5.1034676
752.0,Sweden,1979,113.04262777
756.0,Switzerland,1979,92.66187135
768.0,Togo,1979,5.17476465
788.0,Tunisia,1979,13.77653989
826.0,United Kingdom,1979,62.84961421
858.0,Uruguay,1979,15.43535002
36.0,Australia,1980,107.42650727
40.0,Austria,1980,53.58511719
50.0,Bangladesh,1980,3.97355421
52.0,Barbados,1980,32.52696926
56.0,Belgium,1980,43.60476621
84.0,Belize,1980,13.04096422
68.0,Bolivia,1980,8.71462286
108.0,Burundi,1980,2.20259955
124.0,Canada,1980,147.74848669
156.0,China,1980,18.96213699
174.0,Comoros,1980,3.97374793
384.0,Cote d'Ivoire,1980,19.98570035
196.0,Cyprus,1980,47.40575545
203.0,Czech Republic,1980,44.34585336
208.0,Denmark,1980,108.69355246
262.0,Djibouti,1980,19.99263506
214.0,Dominican Republic,1980,11.52513227
246.0,Finland,1980,33.22154946
276.0,Germany,1980,96.6065446
320.0,Guatemala,1980,5.14587888
328.0,Guyana,1980,15.80140017
332.0,Haiti,1980,1.76191453
340.0,Honduras,1980,7.33260546
348.0,Hungary,1980,21.83345225
352.0,Iceland,1980,44.76075049
356.0,India,1980,4.56336702
372.0,Ireland,1980,71.2452521
376.0,Israel,1980,27.9511053
392.0,Japan,1980,30.26875082
400.0,Jordan,1980,2.916432
404.0,Kenya,1980,8.63196545
458.0,Malaysia,1980,19.25944418
480.0,Mauritius,1980,16.35131199
484.0,Mexico,1980,25.08941614
528.0,Netherlands,1980,57.69443963
554.0,New Zealand,1980,78.86897874
578.0,Norway,1980,165.59895445
586.0,Pakistan,1980,14.64180863
600.0,Paraguay,1980,16.92812233
604.0,Peru,1980,10.30729619
608.0,Philippines,1980,8.79685124
620.0,Portugal,1980,19.93564452
690.0,Seychelles,1980,18.4936806
694.0,Sierra Leone,1980,5.18769001
662.0,St. Lucia,1980,8.09136805
670.0,St. Vincent and the Grenadines,1980,13.08612915
,Sudan,1980,12.02868127
740.0,Suriname,1980,17.07226258
752.0,Sweden,1980,120.33368232
756.0,Switzerland,1980,93.02569387
780.0,Trinidad and Tobago,1980,52.09595711
826.0,United Kingdom,1980,68.1116688
858.0,Uruguay,1980,16.84837303
862.0,Venezuela,1980,29.20533568
894.0,Zambia,1980,6.67260183
36.0,Australia,1981,92.89271919
40.0,Austria,1981,45.88456798
50.0,Bangladesh,1981,4.37871189
52.0,Barbados,1981,29.26399126
56.0,Belgium,1981,45.8242073
84.0,Belize,1981,14.81476289
68.0,Bolivia,1981,8.9931944
854.0,Burkina Faso,1981,8.61860162
124.0,Canada,1981,128.68726359
170.0,Colombia,1981,9.57985358
174.0,Comoros,1981,3.8257096
196.0,Cyprus,1981,46.88940635
203.0,Czech Republic,1981,41.6819081
208.0,Denmark,1981,108.34937136
214.0,Dominican Republic,1981,10.86576778
222.0,El Salvador,1981,13.52616811
246.0,Finland,1981,30.19916358
276.0,Germany,1981,97.72639124
300.0,Greece,1981,17.22280514
320.0,Guatemala,1981,6.25791077
624.0,Guinea-Bissau,1981,10.01706202
328.0,Guyana,1981,15.40214702
340.0,Honduras,1981,6.24588296
352.0,Iceland,1981,44.55172552
356.0,India,1981,4.29032164
372.0,Ireland,1981,74.01914367
376.0,Israel,1981,36.67479864
380.0,Italy,1981,69.56632564
392.0,Japan,1981,28.79626864
404.0,Kenya,1981,8.58480734
426.0,Lesotho,1981,4.83609887
430.0,Liberia,1981,4.49041753
458.0,Malaysia,1981,17.40104224
480.0,Mauritius,1981,15.68909509
484.0,Mexico,1981,28.20342815
524.0,Nepal,1981,4.41652547
528.0,Netherlands,1981,69.45821529
554.0,New Zealand,1981,67.15575242
566.0,Nigeria,1981,6.8343125
578.0,Norway,1981,152.5219808
586.0,Pakistan,1981,14.72575729
604.0,Peru,1981,15.82662664
620.0,Portugal,1981,16.74683619
690.0,Seychelles,1981,16.10386835
659.0,St. Kitts and Nevis,1981,13.99751068
670.0,St. Vincent and the Grenadines,1981,15.96543749
,Sudan,1981,9.83389935
740.0,Suriname,1981,19.4269714
752.0,Sweden,1981,96.85290284
756.0,Switzerland,1981,94.57962681
764.0,Thailand,1981,6.58718791
768.0,Togo,1981,6.29244402
788.0,Tunisia,1981,17.65791422
826.0,United Kingdom,1981,71.35009338
858.0,Uruguay,1981,9.1165112
862.0,Venezuela,1981,26.76891631
894.0,Zambia,1981,8.95783736
716.0,Zimbabwe,1981,14.69903325
36.0,Australia,1982,96.71975648
40.0,Austria,1982,46.28779927
50.0,Bangladesh,1982,5.24845857
52.0,Barbados,1982,33.30269283
56.0,Belgium,1982,22.98538516
84.0,Belize,1982,15.01354022
108.0,Burundi,1982,4.21767126
124.0,Canada,1982,159.47908677
156.0,China,1982,23.06421996
170.0,Colombia,1982,11.11447718
196.0,Cyprus,1982,53.69591018
214.0,Dominican Republic,1982,9.54422043
222.0,El Salvador,1982,11.84392306
246.0,Finland,1982,31.07686173
276.0,Germany,1982,101.04145346
300.0,Greece,1982,18.45951948
320.0,Guatemala,1982,6.68062773
328.0,Guyana,1982,17.91275585
332.0,Haiti,1982,6.83726297
340.0,Honduras,1982,6.09396594
348.0,Hungary,1982,22.80911495
352.0,Iceland,1982,38.64974795
356.0,India,1982,3.59025168
372.0,Ireland,1982,67.18534366
380.0,Italy,1982,73.48455216
392.0,Japan,1982,27.02759204
404.0,Kenya,1982,7.93969719
426.0,Lesotho,1982,7.41511683
458.0,Malaysia,1982,18.81596213
466.0,Mali,1982,4.63766032
484.0,Mexico,1982,25.90334992
528.0,Netherlands,1982,72.49616153
554.0,New Zealand,1982,73.75769785
578.0,Norway,1982,110.70344934
598.0,Papua New Guinea,1982,20.82782335
600.0,Paraguay,1982,12.36115528
620.0,Portugal,1982,17.07912953
686.0,Senegal,1982,14.16095822
659.0,St. Kitts and Nevis,1982,21.48269253
662.0,St. Lucia,1982,15.21362902
740.0,Suriname,1982,22.88933856
748.0,Swaziland,1982,9.09080422
752.0,Sweden,1982,94.16103622
756.0,Switzerland,1982,78.47773505
768.0,Togo,1982,6.70213725
788.0,Tunisia,1982,19.24843984
826.0,United Kingdom,1982,75.37600329
858.0,Uruguay,1982,14.54494805
894.0,Zambia,1982,10.81727153
716.0,Zimbabwe,1982,16.61370047
36.0,Australia,1983,98.83978792
40.0,Austria,1983,37.11944626
56.0,Belgium,1983,39.74667338
84.0,Belize,1983,14.45081275
124.0,Canada,1983,173.86027414
196.0,Cyprus,1983,55.25221636
203.0,Czech Republic,1983,46.09531001
208.0,Denmark,1983,107.74259531
246.0,Finland,1983,31.22842464
276.0,Germany,1983,104.19329877
300.0,Greece,1983,23.33272495
340.0,Honduras,1983,9.96763044
352.0,Iceland,1983,28.26497504
356.0,India,1983,3.14176279
372.0,Ireland,1983,73.06537288
376.0,Israel,1983,27.03338431
392.0,Japan,1983,29.23547367
404.0,Kenya,1983,7.70530425
458.0,Malaysia,1983,21.02973636
480.0,Mauritius,1983,12.60273055
528.0,Netherlands,1983,72.02095509
554.0,New Zealand,1983,70.19601922
562.0,Niger,1983,7.17268467
604.0,Peru,1983,8.39662875
686.0,Senegal,1983,9.21164582
662.0,St. Lucia,1983,13.56937207
748.0,Swaziland,1983,10.43759003
752.0,Sweden,1983,93.19266053
756.0,Switzerland,1983,87.92738351
270.0,The Gambia,1983,11.44197758
716.0,Zimbabwe,1983,9.98082811
32.0,Argentina,1984,35.89334068
36.0,Australia,1984,103.64887865
40.0,Austria,1984,35.90885808
50.0,Bangladesh,1984,4.17316926
